,JobId,job_descriptions,job links,job titles,Posted By
149,149,"Company Background

Cityscape Technology Corporation (CTC) is a North American PropTech (a combined word for Property & Technology, i.e., technology to digitize the real estate business) company which is developing software that virtualizes various aspects of home ownership and the Real Estate transaction process. We offer a platform to interact with real-world Real Estate, anywhere at anytime. From buying and owning to investing and selling, we envision to create a fully digital experience for Real Estate professionals and their clients.

CTC is owned by a Canadian Real Estate company named Cityscape Real Estate LTD, which has been in operations since 2009. Cityscape Real Estate LTD has network of 750+ highly skilled real estate agents and 100+ corporate professionals with annual sales volume of over $2 Billion.

We are looking for like-minded team members to help us build a high-performing team and culture. We believe that with the right mindset, hard work and consistent pursuit of excellence, we can achieve anything. If you believe in that too and want to be part of our team of ex-startup founders, real estate domain gurus, product, UX, software engineering and data science rock stars to shape the next phase of Real Estate Technology business, let’s have a chat.

Scope

We are looking for a Digital Marketing Specialist who is highly driven, adaptable, and excited about working in a fast-paced environment. You must have vast experience in running multiple digital marketing campaigns on all the channels. The ideal candidate would know how to map a customer’s journey and how to target the audience with the right messages, at the right time, and on the right platform.

Potential Responsibilities
Work with the marketing team, assist in managing and developing content for all applicable social media platforms (e.g. Facebook, Twitter, Instagram, LinkedIn, TikTok) and ensure that core messaging align with our brand and strategy
Drive end-to-end delivery (from ideation to execution) of marketing and engagement campaigns in various digital channels
Create and execute growth strategies for Search (SEO + SEM), Social (SMM), Direct (Email Marketing + WhatsApp/SMS Marketing), and Referral (Reviews, Influencer Marketing) marketing channels.
Knows about Digital Marketing and Advertising, marketing funnels, customer journey, and how to design and execute funnel-based marketing.
Drive the creation and management of a content calendar for our products, websites, social media channels, and newsletters
Work with the product team to understand and develop strategies to engage users, build community, and drive awareness and excitement around new products and features of our internal agent technology
Monitor website, social media, and other digital assets and prepare reports on regular bases.
Requirements

Preferred Qualifications & Skills:
Undergraduate or postgraduate certificate in Communications, Marketing, PR, Journalism, or equivalent experience
2+ years of experience as a content/customer marketer, with hands-on content production experience
Innovative, curious, creative and constantly looking for ways to optimize the way you work to maximize impact and outcomes
Experience with graphic design, video editing and other professional-grade content creation tools suites an asset
Proficiency in MS Office suite
Knowledge of SEO is a plus
Knowledge of the real estate industry will be considered an asset
Expert communication skills with exceptional writing and editing abilities
Excellent coordination, creativity, time management and organization skills
Experience using data and metrics to measure impact and determine improvements
Strong interpersonal, and relationship management skills
Personality Traits & Interpersonal Skills
Respect for other team members
Empathetic to customers
Ambitious & proactive
Excellent communication & writing skills
Attention to detail and due diligence will be significant
Learn-it-all-attitude, instead of know-it-all-attitude
Flexible in working with different personalities and projects
Adaptable
Dependable & responsible
BenefitsMarket competitive salary package.",https://www.linkedin.com/jobs/view/3074158140/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=sABIvsN8kIUBiLB%2F4r9V9Q%3D%3D&trk=flagship3_search_srp_jobs,Digital Marketing Specialist,Finclude
150,150,"Who We Are

We are a team of passionate and dedicated individuals building easy-to-use software delivering amazing user experiences, best-in-class functionality, and enterprise scalability. Our software brings assets under control and helps organizations across education, event management, AV media production, engineering, construction, healthcare, manufacturing, rental, and transportation industries improve their profitability and simplify their operations.

Some of our amazing customers include Amazon, BBC, Buzzfeed, CNN, Disney, Fox Sports, Intel, NASA, Netflix, Polycom, Petronas, SNAP, Styker, 3M, and Harvard Medical School.

Position Overview

The Partner Solutions Consultant is responsible for growing profitable revenue streams and enabling collateral for our partner network by building and cultivating strategic relationships across the asset tracking, IT asset management, and rental management landscapes. You will accomplish this by training, onboarding, and providing level 2 support for our partner base.

In addition to working with our partners, you will work closely with development, Customer Success, and sales to advocate on the partner’s behalf for any high-impact features, pitch decks, and go-to-market strategy. You will also create opportunities to capture market share through co-selling activities by attending joint webinars, conferences, and trade shows. This is a senior individual contributor position.

Responsibilities

As the Partner Solutions consultant your duties will include:
Train partners on discovery, demos, and basic asset management principles
Assist in partner calls
Provide L2/L3 troubleshooting assistance
Participate in cross-selling opportunities with the partner
Assist partner with deployment and implementation of solution post-sale
Help create partner-based sales collateral and training collateral
Minimum Requirements
Excellent relationship management and negotiation skills
Strong project management abilities to ensure on-time implementation and deployment
Strong general management
You are a role model and lead through inspiration, perspiration, and determination
Comfortable wearing many hats
comfortable working cross-functionally with other teams
Excellent verbal and written communication skills. You know what to say and how to say it
Keen attention to detail
Commitment to learning and continuous improvement
Thrives in a fast-paced, dynamic environment and is able to work independently and as a team
Bachelor's degree preferred, or 2+ years of equivalent work experience",https://www.linkedin.com/jobs/view/2978519805/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=1mAd7H47LUcxRt3aL1vEmg%3D%3D&trk=flagship3_search_srp_jobs,Partner Solutions Consultant,7Vals
151,151,"Are you ready to challenge conventional supply chain processes? We are reinventing B2B fulfillment at Oware. We’re a warehousing and fulfillment startup and are looking for the best talent out there to join this rocketship and help us build and scale our product offering. We aspire to create a revolutionary change in the industry and we want you to be the part of this journey!

We are looking for an amazing Operation Lead at our Islamabad office in Pakistan. You’ll be joining as a Ops Lead in a lively and productive workplace where we work together to help other businesses run better. We’re looking to add hustlers into our Operation Team, the role entails you to:
Maintain the roasters.
Managing the Inwards and outward. (WMS implementation CoC)
Processing orders, liaising with suppliers and clients.
Setup layout and ensure efficient space utilization.
Maintain standards of health and safety.
Plan work rotates, assign task appropriately and appraise result.\
Manage stock control and reconcile with data storage system.
Timely invoicing to the customer.
Staff Management.
Control the cost of admin and labor.
Attendance Management and Facility Maintenance.

In order to excel at this role, the candidate must:
Bachelor’s degree in any relevant field.
Extraordinary written and verbal communication skills
Comfortable in working with team members from different departments such as operations, product, marketing and sales
Flexible in working with different personalities and projects
Proficiency in Microsoft Office
minimum 3 years of experience, preferably in a Warehousing role at a technology firm or logistics company.

We offer:
Competitive remuneration packages with fuel and transport allowance
A chance to work with the one of the best teams in the region
A fast-tracked career with massive opportunity for growth
Great working culture
We are an equal opportunity employer.",https://www.linkedin.com/jobs/view/3098438036/?eBP=JOB_SEARCH_ORGANIC&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=Psu%2Ft%2FTgzLprR9eyxgB4IQ%3D%3D&trk=flagship3_search_srp_jobs,Operations Lead - Oware Technologies (Powered by Qureos),Qureos
152,152,"We are looking for an enthusiastic Telesales Representative to contribute to generating sales for our company. You will be responsible for closing sales deals over the phone and maintaining good customer relationships.

An effective telesales representative must be an excellent communicator and have superior people skills. They must be comfortable presenting products or services over the phone as well as dealing with complaints and doubts.

The goal is to help the company grow by bringing in customers and developing business.",https://www.linkedin.com/jobs/view/3078947265/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=rp8d37CHnKEeeaBtrgrRPw%3D%3D&trk=flagship3_search_srp_jobs,Telesales Representative,Property Store
153,153,"Job Description

The Role: Data Quality Specialist – Data Governance

The Location: Ahmedabad,

Grade: 08

The Team: You will be joining a diverse group of global Data Governance team with a presence in India, Pakistan, and the Philippines. Our team governs processes and controls to ensure the highest quality internal client data that is trusted, timely, accurate, and consistent. The team consists of highly trained and motivated professionals on our tools, processes and workflows who strive to deliver superior client experience.

It includes overseeing every aspect of the data lifecycle: creating, preparing, using, storing, archiving, and deleting data, in accordance with an organization’s established data governance principles for promoting data quality and integrity. You will closely coordinate with teams such as client buying experience, CRM Operations, Order Management, Fulfillment, Marketing and Finance teams to ensure effective data governance reporting and analytics.

The Impact: Our internal client data is used by stakeholders in Finance, Commercial (Sales and Marketing), OTC and Product management teams for key business decisions so making sure we are providing timely and accurate data that is trusted by our users is critical. This role will be responsible for data quality management, data corrections, quality assurance, reporting and aligning data quality procedures and protocols.

What’s in it for you?
Work with a team of highly skilled and motivated individuals across multiple site offices.
Growth and development opportunities.
Interaction with various internal partners across the global organization.
Learn, adopt and implement data governance best practices that impact positively across commercial value stream.
Responsibilities
Primarily responsible for data correction, audits and quality assurance of data collected and processed in salesforce.
Serve as a data quality resource and point of contact for managing data issues, doing root cause analysis and proactive data quality checks to ensure accuracy and comprehensiveness.
Proactively catalogue and provide mitigation steps for existing quality issues.
Use and transform commercial and Finance data to produce descriptive, predictive and prescriptive analyses.
Presenting information and insights using data visualization techniques.
Working with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Coordinate with different functional teams to implement models and monitor outcomes.
Keep existing Sales & Client Services reporting up to date on an annual, monthly, weekly, and daily basis with emphasis on both efficiency and accuracy
Conceive, plan and lead projects in line with department’s current and future strategy
Manage/assist complex commission payment process
Manage, organize, clean up (LEAN) and improve all existing reports significant to the business
Own, produce and lead ad hoc projects requested by Commercial or Finance orgs
Perform and understand data pulls and analysis from various sources. (Salesforce.com, SQL, etc.)
Answer reporting, data and workflow questions from stakeholders. Communicate the significance of reports with an understanding of what drives success at S&P Global
Proactively identify gaps and errors in reporting and work towards improving those areas
Working Shift: This role require flexibility in terms of shift. You will be required to work in evening or night shift as per the business need.

What We’re Looking For

Basic Qualifications: In order to succeed, the individual should have:
Bachelor's degree (preferably in the field of Business Management studies, Finance, or Computer sciences)
At least 1-2 years’ experience in sales analytics/ big data/ predictive modeling
Knowledge of statistical concepts with ability to do both quantitative and qualitative analysis
Knowledge of, Tableau, Einstein Analytics (by Salesforce) is a plus
Intermediate to advanced Excel knowledge (complex formulas, pivot tables, charting, power tools)
Familiarity with Salesforce is required
Intermediate to advanced research and analytical skills
Excellent verbal and written communication skills
Ability to work with multiple stakeholders, on and off-site
Ability to work both independently and lead projects as well as a team-member
Positive work attitude
Ability to work under pressure
Critical thinking skills
Willingness to work in evening/night shift
Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.

US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

20 - Professional (EEO-2 Job Categories-United States of America), SLSGRP203 - Entry Professional (EEO Job Group)

Job ID: 272096

Posted On: 2022-05-26

Location: Ahmedabad, Gujarat, India",https://www.linkedin.com/jobs/view/3096363189/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=LgAgZciCb3b99A0x68YhbA%3D%3D&trk=flagship3_search_srp_jobs,"Data Quality Specialist, Data Governance",S&P Global Market Intelligence
154,154,"Company Background

Cityscape Technology Corporation (CTC) is a North American PropTech (a combined word for Property & Technology, i.e., technology to digitize the real estate business) company which is developing software that virtualizes every aspect of home ownership and the Real Estate transaction process. We offer a platform to interact with real-world Real Estate, anywhere at anytime. From buying and owning to investing and selling, our suite of property technology applications creates a fully digital experience for Real Estate professionals and their clients.

CTC is owned by a Canadian Real Estate company named Cityscape Real Estate Ltd. Brokerage, which has been in operations since 2009. It has over 750 highly skilled real estate and 100+ corporate professionals with annual sales volume of over $2 Billion.

We are looking for like-minded team members to help us build a high-performing team and culture. We believe that with the right mindset (aka attitude), hard work and consistent pursuit of excellence, we can achieve anything. If you believe in that too and want to be part of our team of ex-startup founders, real estate domain gurus, product, UX, software engineering and data science rock stars to shape the next phase of Real Estate Technology business, let’s have a chat.

Job Description

We are looking for a Full Stack Software Engineer (Software Architect) to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. We are looking for an experienced engineer who is able to own the complete SDLC for our products, is able to deliver high-quality technical designs and code in fast-paced agile scrum environment and is capable of communicating / working closely with other

teams.

The ideal candidate likes to think outside the box, is interested in constantly improving themselves and their team by education and feedback. They love tackling new problems, frequently deploying, thinking on their feet and coming up with new ideas. As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility. If you’re also familiar with Agile methodologies, we’d like to meet you.

Responsibilities
Deliver features in an end-to-end manner: technical design, development, testing, deployment and maintenance.
Implement designs from mockups using modern web technologies
Collaborate with the designers to build highly usable and performant UIs
Communicate with backend engineers about API requirements and refinements
Provide technical leadership and own specific areas of the platform.
Work closely with Product Managers to translate product requirements to engineering specifications.
Lead code review efforts and quality efforts in your area of ownership.
Participate in product discussions, taking ownership and initiative.
Work independently in a fast-paced environment.
Mentor and guide junior engineers.
Requirements
At least 4 years of web development experience in a professional setting
Worked on at least one medium to large web application and experience working in at least one of the modern front-end web frameworks such as Angular 2+, React (preferred), Vue, etc and Laravel (PHP core) and/or Node.js for back-end
Advanced OOJS skills.
Good understanding of modern web architecture behind scalable web applications
Should be comfortable converting mocks into high quality HTML/CSS
Must have an excellent understanding of how the web works.
Experience with responsive web design, media queries and delivering functionality that works with range of client devices/browsers from desktops and laptops to mobile platforms.
Experience with UI design patterns, security, performance and usability.
Familiar with modern engineering practices: code reviews, continuous-deployment, automated testing.
Passionate about joining a small team and building a company.
Nice To Haves
Experience with frontend testing frameworks like Cypress, Jasmin, Karma
Experience with React, React Hooks / Stateless React, and SSR. Has architected applications utilizing redux or similar state management tools
Experience with implementing a TDD or BDD workflow
Experience with AWS cloud service platform or similar is a plus
DevOps Tool & processes, especially CI/CD & test/deployment automation
Has worked at a startup before.
Personality traits & interpersonal skills:
Respect for other team members
Empathetic to customers
Ambitious & proactive
Excellent communication & writing skills
Learn-it-all-attitude, instead of know-it-all-attitude
Flexible in working with different personalities and projects
Adaptive, Dependable & responsible
BenefitsMarket competitive",https://www.linkedin.com/jobs/view/3094234453/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=tCJ79TrIwJmB%2FZ9ksR8ieA%3D%3D&trk=flagship3_search_srp_jobs,Principal Software Engineer,Finclude
155,155,"POSITION: Marketing Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Marketing Intern to join them in the upcoming weeks. This position is great for an aspiring marketing professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Familiarity with Microsoft applications and Zoom
Willingness to learn and develop marketing skills
Competitive and proactive attitude
Fluency in English
You Will Learn How To
Design and execute marketing and promotional campaigns for clients
Interact with clients and customers with a professional and enthusiastic demeanor to build relationships and increase sales margins
Monitor digital marketing campaigns based on goals and KPIs
Generate new leads to grow company revenue
Develop your professional skills to grow both within the company and on your own
Work directly with the marketing and sales team to accomplish tasks assigned by senior management
Build and maintain trusting relationships with new and existing customers
Present ideas to the sales and marketing team and other operational areas within the organization to improve sales processes and marketing procedures to ensure we are operating efficiently and effectively
Support the marketing team with daily administrative tasks
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3099305600/?eBP=JOB_SEARCH_ORGANIC&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=WiacKxASXjwOg7uIgy3hCQ%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Marketing Specialist (Remote Internship),Brainnest
156,156,"Posted by
Ali Muhammad
Owner at METALICO
Send InMail
Required 1 year Experienced person in Sales and Marketing of Solar Panels in Lahore, Pakistan.
Good Communication Skills required.
Presentable Personality and Have their own motor Bike.",https://www.linkedin.com/jobs/view/3075521425/?eBP=JOB_SEARCH_ORGANIC&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=rK0ytXVfYevx43kTgo8Yyw%3D%3D&trk=flagship3_search_srp_jobs,Sales Executive,METALICO PK
157,157,"The Division

Constellation HomeBuilder Systems is the leading software provider exclusively focused on the homebuilding industry. Our comprehensive suite of software solutions ranges from production and accounting, new home sales and marketing, home warranty and service, and homebuilder website solutions. We are the fastest growing and most successful provider of fully integrated information management solutions for homebuilders. Our parent company is Constellation Software Inc, a well-capitalized, publicly traded company that specializes in vertical market software. Join our team for the benefit of working with a medium sized company while enjoying the support and opportunity of being part of a large organization

The Position

The successful Senior Software Developer reports into our Developer Lead for the homebuilding industry's leading-edge enterprise software product.

The Senior Software Developer designs and creates high performing, resilient and manageable web-based ERP software applications for homebuilders. Responsibilities include:
Hands-on development for homebuilding software solutions of high quality
Collaborating with onshore/offshore team members to accelerate deliveries within existing staffing
Documenting all system & implementation requirements the software has
Caring deeply about homebuilder user experiences, implementations, ongoing operational success, and doing whatever it takes to turn a product that customers need into a product they want for life
Ability to manage work items in tight deadlines
Qualifications And Skills
Expert level verbal and written English communication skills
Experience of building multi-tier, distributed web solutions with an emphasis on Responsive Design
Understanding of software development best practices, using a common code repository within a multi-location, multi developer team environment
Must have all the following competencies:
Professional experience of developing Web Applications using Angular v8+
Professional working experience with ASP.NET Web APIs
Must have good command over C# (.NET 4.7+), OOP Patterns and Frameworks
Knowledge about .NET Core
Experience of implementing CRUD operations with SQL and Stored Procedures (MS SQL 2012+)
5+ years of professional experience (can be relaxed if all other boxes are ticked)
Nice to Have
Experience of working in an onshore/offshore model is a big plus
BreezeJS library for client-side data management
Prior experience of development and/or support of vertical ERP systems is a plus
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3068134961/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=yx%2FBG1sINOFLJBWjQDkUsA%3D%3D&trk=flagship3_search_srp_jobs,Senior Software Developer,Contour Software
158,158,"The Division

Constellation HomeBuilder Systems is the leading software provider exclusively focused on the homebuilding industry. Our comprehensive suite of software solutions ranges from production and accounting, new home sales and marketing, home warranty and service, and homebuilder website solutions. We are the fastest growing and most successful provider of fully integrated information management solutions for homebuilders.

Our parent company is Constellation Software Inc, a well-capitalized, publicly traded company that specializes in vertical market software. Join our team for the benefit of working with a medium sized company while enjoying the support and opportunity of being part of a large organization.

The Position

We are looking for Senior Software Developers, for NEWSTAR NX Production team, who will design and create high performing, resilient and manageable web-based ERP software applications for homebuilder.

Responsibilities
Hands-on development for homebuilding software solutions of high quality.
Collaborating on how to accelerate deliveries within existing staffing.
Documenting all system & implementation requirements the software has.
Caring deeply about homebuilder user experiences, implementations, ongoing operational success, and doing whatever it takes to turn a product that customers need into a product they want for life.
Ability to manage work items in tight deadlines.
The chosen individual will work out of the Contour Software Karachi/Islamabad resource center office, as an extension of the division-based R&D department.

Qualifications And Desired Skills
Bachelor's Degree in Information Systems, Computer Engineering or equivalent technical Degree; or equivalent combination of education and experience.
10+ years of experience of building multi-tier, distributed web solutions with emphasis on Responsive Design using C# and ASP.Net.
Must have all the following hands-on competencies:
Angular 7.
Good command over C#, OOP Patterns and Practices.
ASP.NET MVC 5.0+.
.NET 4.7+ with asynchronous programming experience.
Experience with SQL Query and stored procedures.
Experience with SQL query and stored procedures.
Understanding of software development best practices, using a common code repository within a multi developer team environment, effective implementation strategies, and experience working in an onshore/offshore model.
Expert level verbal and written English communication skills.
Prior experience or knowledge of BreezeJS, Angular Material would be a plus.
Experience having worked for development and/or support of vertical ERP systems is a plus.
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Company provided Lunch/Dinner.
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility [Karachi & Lahore only]
Professional Development Budget
Recreational area for in-house games [Karachi & Lahore only]
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3068135863/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=IVn1lEikJSa7Jo%2Fw81vENQ%3D%3D&trk=flagship3_search_srp_jobs,Senior Software Developer,Contour Software
159,159,"Company Background

Cityscape Technology Corporation (CTC) is a North American PropTech (a combined word for Property & Technology, i.e., technology to digitize the real estate business) company which is developing software that virtualizes every aspect of home ownership and the Real Estate transaction process. We offer a platform to interact with real-world Real Estate, anywhere at anytime. From buying and owning to investing and selling, our suite of property technology applications creates a fully digital experience for Real Estate professionals and their clients.

CTC is owned by a Canadian Real Estate company named Cityscape Real Estate Ltd. Brokerage, which has been in operations since 2009. It has over 750 highly skilled real estate and 100+ corporate professionals with annual sales volume of over $2 Billion.

We are looking for like-minded team members to help us build a high-performing team and culture. We believe that with the right mindset (aka attitude), hard work and consistent pursuit of excellence, we can achieve anything. If you believe in that too and want to be part of our team of ex-startup founders, real estate domain gurus, product, UX, software engineering and data science rock stars to shape the next phase of Real Estate Technology business, let’s have a chat.

Job Description

We are looking for an experienced software engineer with expertise in front-end and back-end web technologies who can own product development, can deliver high-quality technical designs and code in a fast-paced agile scrum environment and is capable of communicating /working closely with other teams. You’ll be part of a cross-functional team that’s responsible for the full

software development life cycle, from conception to deployment.

The ideal candidate likes to think outside the box, is constantly improving by education and feedback, loves tackling new problems, deploying frequently, thinking on the feet and coming up with new ideas. Comfort around both front-end and back-end coding languages will be a huge plus.

You should be a team player with a knack for visual design and utility.

Responsibilities
Deliver features in an end-to-end manner: technical design, development, testing, deployment and maintenance.
Join a small team of engineers working on Triple Tree's core engineering products, playing a major part in the company’s growth.
Create and maintain backend services, take ownership of key backend engineering projects.
Design and implement scalable systems. Play a leading role in extending and evolving Triple Trees analytical data capabilities, enabling data-driven decision-making across the business
Provide technical leadership and own specific areas of the platform.
Work closely with Product Managers to translate product requirements to engineering specifications.
Lead code review efforts and quality efforts in your area of ownership.
Participate in product discussions, taking ownership and initiative.
Work independently in a fast-paced environment.
Mentor and guide junior engineers.
Tools you will use:
Node.js
Typescript
PostgreSQL
GraphQL
TypeORM
AWS
RxJS
Requirements
At least 4 years of experience in developing scalable web applications
Strong computer science and programming fundamentals
Production experience with NodeJS and Typescript
Experience with Databases, ORMs and microservices in general
Experience with GraphQL, TypeORM and Postgres is a nice-to-have
A good understanding of agile development methodologies and techniques and event-driven programming.
Experience working with a distributed cloud platform such as AWS.
A proven ability to take projects from ideas and experiments through to robust solutions
A desire to work in a fast-paced environment within a close-knit team with a love of clean code
A passion for constantly learning new ideas and technologies, and for leveling up your skills
Experience with rxJS (reactive library) is a big plus.
Experience of working on a medium to large web application and experience of working in at least one of the modern front-end web frameworks such as Angular 2+, React (preferred), Vue, etc. and Node.js for back-end will be very helpful
Advanced OOJS skills.
Good understanding of modern web architecture behind scalable web applications
Must have an excellent understanding of how the web works.
Experience with responsive web design, media queries and delivering functionality that works with range of client devices/browsers from desktops and laptops to mobile platforms.
Experience with UI design patterns, security, performance and usability.
Familiar with modern engineering practices: code reviews, continuous-deployment, automated testing.
Must be willing to constantly learn new things.
Passionate about joining a small team and building a company.
Nice to haves:
Experience with frontend testing frameworks like Cypress, Jasmin, Karma
Experience with React, React Hooks / Stateless React, and SSR. Has architected applications utilizing redux or similar state management tools
Experience with implementing a TDD or BDD workflow
Experience with AWS cloud service platform or similar is a plus
DevOps Tool & processes, especially CI/CD & test/deployment automation
Have worked at a startup before.
BenefitsMarket Competitive",https://www.linkedin.com/jobs/view/3074313166/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=zAEI7qALYDBad6t3E7FAYw%3D%3D&trk=flagship3_search_srp_jobs,Lead Backend Developer,Finclude
160,160,"Posted by
Faizan Mir
Pre-Sales | Product Management | Digital Transformation | Managed Print Services | Office Automation | Helping Business find better performance, productivity, and profitability"" Guest Speaker !
Send InMail
The Pre-Sales Executive performs the following roles:
Deliver sales pitch, demo, presentation and proposal to potential clients. Follow up regularly with existing clients to ensure they are happy. Listen to the needs of the market and share insights with product and marketing teams.",https://www.linkedin.com/jobs/view/3104589408/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=PJbPu2IHN8yZviU8JCx9OQ%3D%3D&trk=flagship3_search_srp_jobs,Technical Presales,Mushko Printing Solutions (Pvt) Ltd
161,161,"Posted by
Aisha Mansoor -CHRP
CHRP |HR specialist | HR professional | HR Executive Technical Recruiter
Send InMail
● Making phone calls and briefing new customers about real estate projects
● Setting appointments and site visits.
● Conducting site visits and briefing clients in person.
● Prospecting for leads and using different connections to sell the property.
● Follow up with clients.
● Closing the sale.
Requirements – Skills, Abilities, and Knowledge
Education and Training: To become a real estate sales executive, you require a Preferably Bachelor’s degree in business management, finance, marketing, or any other related field. At least 6 months of experience in real estate sales or management is also necessary to apply for the position.
Negotiation Skills: Real estate sales executives are well versed in conducting property price negotiations to reach a profitable bargain

salary 30k to 35k plus commission",https://www.linkedin.com/jobs/view/3095827110/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=cwVZyeTGwGpgMufIlrGLSA%3D%3D&trackingId=5jSad5hPrLkP6S9GoRX4Ow%3D%3D&trk=flagship3_search_srp_jobs,Sales Executive,Talent Beep
