JobId,job_descriptions,job links,job titles,Posted By
107,"Location: *Lahore - Karachi - Islamabad* Hybrid (ON-SITE/REMOTE)
EST Working Hours* (9:00 am-6:00 pm EST)
Salary Range: 35,000 - 65,000 PKR

About The Job

QuantumHub is looking for a PHP developer with expertise in WordPress, Shopify and Wix. Ideal candidate will be the one who has full cognizance of how WordPress, Shopify and Wix works, and have extensive knowledge of WP Plugins, HTML, Custom Plugins, Payment Gateways, Inventory Management, Navigation, and Checkout Operations.

Responsibilities
Designing and implementing new features and functionality
Establishing and guiding the website’s architecture
Creating WordPress & Shopify themes, making content ready websites.
The successful candidate would be responsible for both back-end and front-end development, including creating WordPress theme and updating plugins.
Ensuring high-performance and availability, and managing all technical aspects of the CMS
Understanding of the Search Engine Optimization (SEO) process
Build websites, prototypes and applications using the latest frontend and back-end technologies
Helping formulate an effective, responsive design and turning it into a working theme and plugin.
Also, an understanding of the entire web development process, including design, development, and deployment is preferred.
Skills
Good understanding of front-end technologies, including WordPress, Shopify, Wix.
Strong grip on HTML/PSD/XD/Figma to WordPress theme and Shopify theme.
Experience building user interfaces for websites and/or web applications
Experience designing and developing responsive design websites
Knowledge of front-end technologies including Liquid, CSS3, JavaScript, HTML5, Ajax and jQuery.
Comfortable working with debugging tools like Firebug, Chrome inspector, etc.
Familiar with AWS LAMP Stack Configuration
Experience creating multilingual websites.
Familiarity with code versioning tools such as Git, and BitBucket.
Familiarity with VScode and ThemeKit
Education, Experience & Other Requirements

Experience: At least 3 or more years of experience in core PHP, Shopify, & WordPress.

Education:  Bachelor's Degree in Computer Science or related disciplines (MIS, Web Development, etc) preferred.

Shift timings: 18:00 - 3:00 PKT (EST hours)

We would like to thank you for your application. Kindly note that only candidates selected for an interview will be contacted.",https://www.linkedin.com/jobs/view/3045969604/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=GnaEg%2BIw%2BnkYcjNk6I5w%2Fg%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,QuantumHub
108,"About the Company:

A data portal for private markets (Pitchbook for Emerging Markets)

Job Description
Lead development of a web app built on MERN
Designing user interactions on web pages
Creating servers and databases for functionality
Build the database combining our internal data with publicly available and API-based data
Coordinating the workflow between the graphic designer and the founder
Identify issues with existing code and rectify them to remove bugs
Audit code to identify bottlenecks of performance and fix them.

Requirements & Skills
Knowledge of MERN stack
Familiarity with AWS
1-2 years of experience in building web apps

Nice to Have
Understanding of data portals or Hubspot
Interest in startups and finance

Personal Attributes

We're looking for someone who's curious about things, excited about solving new problems, and always asking difficult questions that bring a fresh perspective to building the product. The resource will be part of the founding team of the startup and will have the opportunity to lead conversations with clients.",https://www.linkedin.com/jobs/view/3031997550/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=qz3S5ICiM0ZGh3uquzoemg%3D%3D&trk=flagship3_search_srp_jobs,Full-Stack Developer - DATADARBAR (Powered by Qureos),Qureos
109,"Posted by
Aqib Malik
Principal Staff Engineer
Send InMail
We are looking for a passionate Full Stack Web Developer specialized in MERN Stack, Node.js, React.js that will join our team building enterprise software solutions.

Your responsibilities include gathering user requirements, defining system functionality and writing code in various languages. Ideal candidates are familiar with the software development life cycle (SDLC) from preliminary system analysis to tests and deployment.

REQUIREMENTS
Architect and implement system features and functionality.
Work closely with product and customer support teams to ensure an excellent customer experience.
Solid full-stack development skills using Node.js, React.js, HTML/CSS, JavaScript, jQuery – Proficiency with PostgreSQL.
Work with FrontEnd Frameworks such as ReactJS and Angular Excellent command in developing RESTful API with Node.js.
Work in a cross-functional team to deliver a complete user experience.
Write code that is cross-platform and cross-device compatible.

QUALIFICATIONS
Computer Science graduate from reputable university
Minimum 0 - 4 years of relevant experience.
Quickly learn new technologies (languages, operating systems, tools)
Identify and evaluate key alternatives (e.g.: architecture, technology, tools, integration, design) Have deep experience in reusable components for UI, app logic, API, local and remote data/storage, authentication, REST API, Docker and back-end system integration.",https://www.linkedin.com/jobs/view/3041065546/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=3GA8kVAPOUHnmNdz3g1oPg%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer,SiliconNexus
110,"Posted by
Yahya Khan
Head of E-commerce & HR Operations at Cutting Edge Projects Ltd. (UK)
Send InMail
Integration of user-facing elements developed by a front-end developer
Strong knowledge of PHP web frameworks such as Laravel and Code Igniter.
Build efficient, testable, and reusable PHP modules
Git (version control System) Should be proficient.
Knowledge of object-oriented programming
Web APIs, and strong logic is a must-have. Design and Develop Scalable Ionic Applications Using Open Source Technologies
Develop a Hybrid Mobile Application with Ionic, Cordova
Develop Responsive Web Application Using Html5, CSS, JavaScript, SCSS & Typescript
Must have Strong Experience with Ionic, Angular, and Cordova
Expertise in developing hybrid mobile apps and PWA using the Ionic framework.
Experience Using PHP,Node.js to Build REST API will be a Plus",https://www.linkedin.com/jobs/view/3062122688/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=mVlTaHSnKY8KV15agkT87A%3D%3D&trk=flagship3_search_srp_jobs,PHP Hybrid Developer,"Cutting Edge Projects, UK"
111,"At Careem we are led by a powerful purpose to simplify and improve lives in the Middle East, North Africa and Pakistan. We're pioneering the development of innovative services to aid the mobility of people, the mobility of things and the mobility of money.

We're in the driving seat as we help to define how technology will shape progress in some of the fastest-growing countries in the world. Our teams are building tech to meet the needs of the future in areas including data and AI, e-commerce, technology-enabled logistics, maps, identity, and fintech.

We’re well placed to solve complex and meaningful challenges at scale, with deep tech expertise, strong regulatory relationships, a local presence, and increasingly specialised global teams which are structured to operate as autonomous start-ups. Our team of over 400 engineers and developers are empowered to develop cutting-edge technology every day.

Careem was established in July 2012, became a wholly-owned subsidiary of Uber Technologies, Inc. in January 2020, and today operates in over 100 cities across 12 countries.

About The Team

Careem's engineers are blazing trails in all facets of massively scalable application design and development. Like other companies facing explosive growth, our application engineers are willing to pick up any language, technology, or methodology necessary to solve challenges — and if a conventional solution doesn't exist, they innovate as necessary.

What You'll Do

As a Web Engineer, you will work in a team environment in the design and development of web applications. We are looking for a self-starter who is excited to learn and improve his or her skillset in the ever-evolving medium of the web technologies. The ideal candidate is a creative thinker with experience in web frontend frameworks / technologies and user-experience integration.

This role requires experience in designing complex, distributed systems and a passion for creating new technology. You will be responsible for modifying and maintaining our web applications.

This includes working with the designers, integrating HTML designs into the application using JS / server-side technologies, and writing powerful client-side solutions using standard JS frameworks (Angular and React). The engineer will also be responsible for writing the server-side web applications in Java and Node.JS.

Key Responsibilities Include
Deliver best-in-class HTML5/CSS3 front-end UI code across a broad array of interactive web and mobile web projects.
Deliver best-in-class web applications with standard practices using (and having detailed knowledge of) native JS, and JS frameworks Angular JS and React JS (ReactJS preferred).
Possess good knowledge of web UI and frameworks; adhere to and extrapolate complex design systems and apply to coded pages, screens, and states.
Develop and test across multiple browsers, platforms, and devices, including smartphones and tablets.
Understand when mobile web apps are appropriate as opposed to native applications.
Work with Product Managers, Design Team and Developers and manage time across multiple projects and tasks in a deadline-driven, team environment.
What You'll Need
5+ yrs experience in web application development.
Must be proficient in JavaScript MVC frameworks (React JS / Angular JS - React JS preferred).
Proficiency with UI development technologies is a major plus, such as HTML5, CSS, jQuery etc.
Experienced with CSS systems such as LESS and SASS to compile style files, include function to manage common elements
Excellent understanding and knowledge of User Centered Design principles and methods.
Bachelors or higher degree in Computer Science or related disciplines.
Where you'll be
Even though we are working remotely, we are strong believers in collaboration and the power of building social connections with our teams. For that reason, our offices are still open and provide plenty of collaboration-friendly spaces at times when teams need it or if you need a quiet space to work outside of home.
You’ll be working in the location you’re hired from. Due to legal and compensation considerations, you will need to be based out of the country you’re hired from as your primary work location.
What we'll provide you

As a Careem Colleague You Will Be Able To

In addition to a competitive long-term total compensation with salary and equity, we have a reward philosophy that expands beyond this.
Be part of a Remote-First organisation
Work from any country in the world for 60 days a year
Use Unlimited Vacation days throughout the year
Access fitness reimbursements for health activities including: gym, health club and training classes.
Work and learn from great minds
Create impact in a region with untapped potential
Explore new opportunities to learn and grow every day",https://www.linkedin.com/jobs/view/3040605606/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=laiJRETntWwCuii7Qm03dg%3D%3D&trk=flagship3_search_srp_jobs,Front-end Web Engineer - Operations Automation,Careem
112,"Crossover is the world's #1 source of remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Bloom Institute of Technology (BloomTech). Have you got what it takes?

You’re an expert full-stack web developer. You’re the go-to person when your colleagues have questions. You’re ready to build a personal brand as an expert in the field, and here’s your chance! Teach new junior web developers your world-class skills, without giving up your day job.

Bloom Institute of Technology (BloomTech) is looking for part-time WebDev professionals to teach in an immersive, live, online classroom.

You will impart the technical and soft skills that made your own career successful. BloomTech is committed to the success of our students, to the extent that they don’t pay tuition until they secure a job. This unparalleled commitment to employability requires the best instructors to prepare them.

BloomTech is committed to building a diverse team of staff and instructors where everyone feels seen, heard, and valued. Therefore, we welcome a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities we serve.

If you’re passionate about web development and ready to share your top-notch skills, apply today!

What You Will Be Doing
Teaching daily live code-alongs via Zoom, explaining complex concepts simply, using real-life examples, exercises, and storytelling
Providing learner support, encouraging struggling learners and challenging those who are excelling
Providing curriculum feedback and reporting learner progress
What You Won’t Be Doing
Managing other instructors or teaching assistants
Merely tutoring students - your professional expertise forms the foundation of teaching the technical skills required for success in the real world.
Traveling for conferences, meetings, or trainings. We are a 100% remote team.
Javascript Developer Key Responsibilities

Pass on your technical expertise to build junior web developers ready to start new careers.

Basic Requirements
A university degree plus 3 years of work experience in a full-stack web development role (5 years of experience if you do not have a university degree)
Demonstrable expertise with HTML, CSS, JavaScript, React, Redux, & HTTP/Ajax
Experience with web servers (Node.js or RDBMS) and Node.js Web APIs
The ability to present technical information in a clear and engaging manner
Nice-to-have Requirements
Experience teaching or mentoring
About Bloom Institute Of Technology (BloomTech)

Bloom Institute of Technology (BloomTech) is pioneering a new model of accessible higher education with no upfront costs and where the school invests in the students instead of the other way around. We offer an intensive program and an immersive live, online curriculum that teaches people the hard and soft skills they need to launch a new tech career.

Our success depends on building teams who can challenge each other's assumptions with fresh perspectives. To that end, we don't just accept differences – we celebrate them. BloomTech welcomes a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities that we serve.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a part-time (20 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $30 USD/hour, which equates to $30,000 USD/year assuming 20 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:
You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us:
First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/reset-password if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4696-PK-Lahore-JavascriptDeve.003",https://www.linkedin.com/jobs/view/3059228622/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=n3jDVVnLTiqXtXeegZ8NCQ%3D%3D&trk=flagship3_search_srp_jobs,"Javascript Developer - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",Crossover for Work
113,"Posted by
Hassan Zubair Agha
Product & Project Management | Business Growth & Expansion | Fin-Tech | Automobile | eHealth | SaaS | Software Development Services | Ex - Rocket Internet SE | Ex - Naspers (Olx) | Ex - Bayt | Ex - PakWheels
Send InMail
Node Js, React Native, React Js, My SQL, AWS.
minimum of 2 of years experience.",https://www.linkedin.com/jobs/view/3065395858/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=16AqzX4uZ%2BP4CrdGhw8Gbw%3D%3D&trk=flagship3_search_srp_jobs,Full-stack Developer,Octalgo Technologies
114,"Looking to boost your career at a dynamic, career oriented organization?

APPLY NOW!!!!
Job Type: Full-time
Location: Lahore
Experience:(2-5) Years

Who We Are?
We are a creative team of Software Engineers. Top Quality Web Development, That's Ignicube. Thanks to our highly experienced team, we develop architecture in such a scalable manner that it will smoothly support millions of active users.

Job Description
A Lahore based startup is looking for a great full stack developer who is proficient with Django framework and ReactJS (minimum 2 years of Django Rest and React experience required). Our project entails implementing our pre-approved UI, constructing our API, connecting the two, and setting up our server infrastructure. This includes all associated areas such as database and architecture design.

Responsibilities

Design and implementation of the overall web architecture
“Pixel-perfect” implementation of our approved user interface
Design and deployment of our database
Ensuring the entire stack is designed and built for speed and scalability
Design and construction of our REST API
Integrating our front-end UI with the constructed API
Design and implementation of continuous integration and deployment

Skills
Minimum 2 years of Django experience
Minimum 2 years of React experience
Thorough understanding of core python and JS concepts
Ideally, familiarity with CSS preprocessors, bundlers, and associated languages/syntaxes/libraries
Able to create database schemas that represent and support business processes
Strong unit test and debugging skills
Knowledge of user authentication and authorization between multiple systems, servers, and environments
Knowledge of modern authorization mechanisms, such as JSON Web Token
A knack for benchmarking and optimization
Familiarity with git
Appreciation for clean and well documented code

Why Us ?
Nurture Globally : Work with silicon valley clients that provide a great learning experience from the core hub of the software industry
Hands on experience of latest and trending tech stack to keep up with the dynamics of modern software development
Work remotely with flexible working hours
Rapidly growing startup encouraging motivated and passionate engineers who love to take on challenges and prosper.
Qualified mentorship from team of engineers with 10+ years of experience to excel in the industry
Market competitive salaries

Please forward your resume to hr@ignicube.com",https://www.linkedin.com/jobs/view/3050733638/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=NGPk%2BHRujUjIStbLbUolkw%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Django Developer,Ignicube
115,"Posted by
Mehmood Masood
Managing Partner at Tech Apps
Send InMail
Developing front end website architecture.
Designing user interactions on web pages.
Developing back-end website applications.
Creating servers and databases for functionality.
Ensuring cross-platform optimization for mobile phones.
Ensuring responsiveness of applications.
Working alongside graphic designers for web design features.
Seeing through a project from conception to finished product.
Designing and developing APIs.
Meeting both technical and consumer needs.
Staying abreast of developments in web applications and programming languages.",https://www.linkedin.com/jobs/view/3068210647/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=wmaFkJiPVyTCON5aZyeG%2Bw%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer,Tech Apps. io
116,"Posted by
Nabeera Ali Naqvi
Human Resources Executive at PosterMyWall
Send InMail
PosterMyWall is an online platform that lets anyone create professional marketing graphics and videos with easy-to-use tools and design templates. The work that you do will impact people from all walks of life, from musicians, athletes, and business owners to teachers, students, and artists.

We're a product company, not a ‘software house’. You will have a direct impact on the future of PosterMyWall, and be able to see and analyze how customers use features you've built. We're ten years old, self-funded, profitable, and growing at breakneck speed.

We are looking for web engineers who are passionate about their craft. Your responsibilities will include creating rich graphic design tools for the web and building highly scalable backend services. You will have the opportunity to work in a variety of technical areas, as well as learn best practices for maintaining high-quality code.

You will join PosterMyWall’s core product development team in Lahore, Pakistan.

Eligibility
Education: BSc. Computer Sciences
Experience: 1 to 3 years of experience
Preferred Skills: Experience in building user interfaces in HTML5. Server-side MVC experience. Comfortable with MySQL and AWS.

Salary Range: PKR 150,000 onwards

Benefits & Culture
Medical insurance (in-patient) and reimbursement for out-patient expenses
Health Club / Gym reimbursement
Board games, team lunches, movie outings, annual trips, and more

Apply by: 30th January 2022
Apply at: careers@postermywall.com
Learn more: http://bitly.com/pmwcareers",https://www.linkedin.com/jobs/view/2856143417/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=zUxrEhk3NiXnLSc7cUoc2w%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer,PosterMyWall
117,"Posted by
Kaleem Tahir Rana
Lead Consultant
Send InMail
Job Responsibilities
Requirement gathering, analysis and process mapping
Able to clearly document features, technical specifications, and infrastructure requirements for self-produced technical work and job processes.
Able to continuously monitor industry trends, technologies and standards, and be able to research, recommend and apply new technologies as they emerge.
Liaise with project managers and team members to discuss objectives, requirements and reasonable deadlines for the job, interpret their needs and develop apps to suit their purposes.
Develop, record and maintain cutting edge web-based PHP applications
Build innovative, state-of-the-art applications and collaborate with the User Experience (UX) team.
Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications.
Prepare and maintain all applications utilizing standard development tools.
MySQL database management and administration
Utilize backend data services and contribute to increase existing data services API.
Data mining, analysis and custom reports generation based on requirements.
Lead the entire web application development life cycle right from concept stage to delivery and post launch support.

Qualifications= BS/MS degree in Computer Science, Engineering, MIS or similar relevant field
Experience= Working experience as a PHP / Laravel developer, MySQL and team management for (3+) years
Specific requirements = English, Arabic is a plus",https://www.linkedin.com/jobs/view/3052631565/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=HePNEid2D%2B6M%2F3Ywe%2FSDLA%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,ALM Human resource
118,"Posted by
Ateq Ejaz
Software Development Agency
Send InMail
Ruby on Rails Full Stack Developer with 1 or more years of experience Proficient in Ruby, Ruby on Rails, React / React.Js, Node / Node.Js. or HTML, CSS.

Please share cvs to harissaleem258@gmail.com or share cvs to Whatsapp number +923236263345 or call directly at +923177002252.
Reference contact name Haris Saleem",https://www.linkedin.com/jobs/view/3021522186/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=CBdQAT%2B4IqcMk%2FFEoj173Q%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer,CODER PLUS |Software Development Agency|
119,"Posted by
Nayab Raza
Senior Human Resources Manager at LEADconcept
Send InMail
The candidate must be proficient in MVC frameworks such as CodeIgniter, Laravel or CakePHP.
The candidate must have hands-on experience with JavaScript including AJAX, JSON, JQuery and other Javascript frameworks like Vue, ReactJS, AngularJS, and NodeJS.
He/She must have sound knowledge of MySQL or MongoDB.
The candidate should have experience about 3rd party API implementation, payment implementation including PayPal, Stripe, 2Checkout, Merchant Account, etc.
Candidates who hasn’t hands-on experience in PHP frameworks or WordPress, Joomla, Drupal, ZendOpenCart Platforms, then PLEASE DO NOT APPLY as we do not want custom PHP or fresh coders.
Integration of user facing elements developed by front-end developers.
Build efficient testable and reusable PHP modules.
Solve complex performance problems and architectural challenges.
Integration of data storage solutions will be a plus point.",https://www.linkedin.com/jobs/view/3026321254/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=%2F7Q%2B0x6CplgtRdx961lG0g%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,LEADconcept
120,"Posted by
Antonio Dimoski
Human Resources Recruiter at lyftyfy.com
Send InMail
About Us

Lyftyfy is a spinoff of Gosign GmbH, one of the most established digital agencies on the market. And even though we are reinventing everything now - we stand solidly on 20 years of market experience and crisis resistance. With Lyftyfy we are now taking off with a unique product. It will outshine everything known in the field of search engine advertising with your help.

To be honest, it already does. But we want to go much much higher. And there is still so much to do. To do that, we need someone who has internalized the world of Google and Bing ads to such an extent that he's starting to get bored with it. Together with us, you will therefore question everything and embark on a journey that will turn previous models upside down. We promise it will be exciting!

Fantastic opportunity for an experienced PHP/Laravel developer for a professional German-Based company.
We offer this job in all the cities around Pakistan with the possibility of an office in the city where you come from or move.

What are we looking for?
You’re living in Pakistan, our offices are in all Pakistan cities, small ones too
You’re looking for a long-term position
You have 5 years of experience in PHP development with Laravel at production-level;
You have clear, solid first-hand experience building the backend for a big product, ideally one that processes tons of data.
You’re scrappy and entrepreneurial: you’ll find solutions for problems, and you’re ok with discussing best approaches and “bending the rules”. Super detailed stories aren’t your thing - but rather co-creating with others.
You’ve got great technical communication skills: you can articulate your thoughts clearly;
You have an understanding of logic, algorithms, and the basics of engineering (regardless of your background);
You need to be curious;
Excellent knowledge of relational databases, version control tools, and of developing web services;

What do you get from us?
A unique challenge that allows you to work on a product with high autonomy.
Insane levels of ownership, independence, and responsibility;
We offer a remote policy.
Bonuses for performance indicators we’d mutually agree;
Training/Self-Development
Extra Bonus for Health Insurance and Gym
Extra Performance Bonus
Continuous Training
Ability to work on a complex project",https://www.linkedin.com/jobs/view/3030076113/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=g4pQUP6Q1ICgBWpl5bG3MA%3D%3D&trk=flagship3_search_srp_jobs,Web Developer,lyftyfy.com
121,"Posted by
Basit Shabbir
--
Send InMail
Please read the job description carefully before applying for this position. All the skills mentioned in the job description are essential. CVs that do not match our criteria will be rejected immediately. We are only looking for experienced individuals. Please also read about our company before submitting your application.

We are currently looking for a Full Stack Web Developer to build and maintain a variety of bespoke, and theme derived website solutions. Our projects range from small WordPress brochure sites for local businesses to large WooCommerce sites for national brands.

You will be expected to manage multiple projects and deadlines simultaneously, so you need good organisational skills

Mandatory skills:
WordPress & WooCommerce custom theme development
HTML5, CSS3, SCSS
Excellent knowledge of JavaScript, JQuery and Bootstrap5
PHP7 & MySQL
Running updates to WordPress and plugins, fixing bugs along the way
Experience in optimising WordPress to Google and GTMetrix criteria
Configuring and creating plugins
Understanding of SEO and the importance of semantic HTML elements
Mobile-first responsive development
Capable of exporting assets from Adobe Programs
Comprehensive testing process and an eye for detail
Understanding and implementation of UX
Experience with SVG animations
Custom animation development

Desirable skills:
WordPress theme and plugin development
Laravel development using Laravel APIs
Angular / Ionic / Codeigniter
React 15-17/Vue 2-3
Experience with Docker, Vagrent, EasyPHP DevServer
Server management
Amazon EC2 and Lightsail are a plus

Experience:
Setting up payment processors e.g., Stripe, PayPal, Opayo, WorldPay
Using Git and tools such as SourceTree
Hosting platforms such as cPanel/Plesk
Developing integrated websites using APIs

Key duties and responsibilities include:
Developing new and updating current WordPress & WooCommerce sites operating both bespoke and off the shelf themes
Ongoing maintenance of the current websites’ portfolio
Planning new websites with the team
Testing new development work thoroughly",https://www.linkedin.com/jobs/view/2990277650/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=LQJmRAL1jRJKnAPQlIIOPQ%3D%3D&trk=flagship3_search_srp_jobs,Full-Stack Web Developer,The Site Space
122,"About Us

As a Senior Front-end / JavaScript Developer you will be building scalable front-end SPAs and cross-platform mobile apps, preferably in React Native. Having a solid understanding of building great architecture of frontend systems, you will scale the application and transform it so it can be used by millions of users. You will write high-quality, reusable and maintainable code for frontend apps and make them as much performant as possible. You will coordinate with our Product team to understand the requirements and work side-by-side with UX engineers to build a smooth, fluid and eye-catching user experience.

What you'll do:
Write scalable and highly maintainable architecture for the front-end apps
Refactor existing application structure to have a greater separation between UI and logic
Diagnose and fix bugs and performance bottlenecks for performance that feels super fast
Build pixel-perfect, buttery smooth UIs across both web and mobile platforms
Maintain code and write automated tests to ensure the product is of the highest quality
Coordinate with design and product teams to develop robust UI experiences

Requirements
4+ years of professional software development experience in JavaScript/TypeScript ecosystem (React, Vue, Angular or React Native)
At least 1 year of professional experience working with React Native
Highly proficient in Typescript / Flow
Able to independently set up great architecture for the frontend apps, and can compare pros and cons of different architectural decisions across the whole technology

Benefits
A purposeful role with mentorship from an experienced founding team
Fast paced career prospects in one of the hottest and well-funded tech startups in the region
Competitive salary
Excellent variable incentive plans
Store credits to save on your monthly grocery bill
Medical insurance (including family coverage)",https://www.linkedin.com/jobs/view/3046570790/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=N0suzjE8Xksfr6DP%2FLkvkw%3D%3D&trk=flagship3_search_srp_jobs,Senior Frontend JS Developer,Retailo Technologies
123,"Posted by
Faheem Khalid
Operations Manager at Mohkaab Enterprise
Send InMail
Timings: 1st Shift (12:00 PM to 8:30 PM)

NOTE: WE WILL PREFER A CANDIDATE WHO CAN JOIN US IMMEDIATELY.
Care Vision is a UK-based company providing services to Care Homes since 2017.
Care Vision uses technology that not only organizes care work but ensures a safer, better, and more intimate experience for every member of the community, from administration and carers to residents, family, and friends.
So, it is no surprise that a team of care home managers with over 40 years of experience conceived a suite of technology to fundamentally simplify and streamline the work they do.
Skills & Experiences Required

Expert knowledge with MVC frameworks: Laravel, Codeigniter
3+ years of PHP and MySQL experience and hands-on Software Development experience (OOP).
Experience in CSS, HTML, JavaScript development.
Building and testing Application Program Interfaces (APIs) for applications to exchange data
Understanding of User Interface workflows.
Problem-solving attitude.
Ability to establish priorities.
Team work and willingness to listen to others.
Eagerness to learn new ideas, concepts and technologies.
Excellent communication skills and being able to work independently or in a full team environment.
Experience in test automation and test-driven development.
Skills

MySQL Laravel
Software & Web Development
PHP/Laravel
Minimum Bachelors Degree Required from a reputable Institute.
3-5 years relevant job experience in PHP/Laravel preferably in any international project.
Salary depends purely on your Work Experience, Skills and Test during Interview.
Salary Range: PKR. 125,000 - 150,000/Month
Location: Lahore

Remote Job is not an option.",https://www.linkedin.com/jobs/view/3066089327/?eBP=JOB_SEARCH_ORGANIC&refId=OVwnvDJiCzlSegTmHZZfkQ%3D%3D&trackingId=dK5qB4ulN2K2lfsa%2BufAmA%3D%3D&trk=flagship3_search_srp_jobs,Senior PHP / Laravel Developer,CareVision CMS
